"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"OGNRPUS","199707","969","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199708","993","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199709","1009","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199710","996","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199711","983","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199712","1013","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199713","943","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199801","993","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199802","974","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199803","932","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199804","886","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199805","855","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199806","854","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199807","816","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199808","792","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199809","774","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199810","734","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199811","688","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199812","647","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199813","827","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199901","587","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199902","542","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199903","526","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199904","496","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199905","516","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199906","558","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199907","588","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199908","639","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199909","696","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199910","741","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199911","782","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199912","798","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","199913","625","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200001","775","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200002","763","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200003","773","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200004","805","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200005","844","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200006","878","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200007","942","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200008","987","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200009","1011","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200010","1055","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200011","1067","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200012","1097","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200013","918","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200101","1118","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200102","1136","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200103","1163","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200104","1206","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200105","1234","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200106","1270","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200107","1278","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200108","1252","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200109","1193","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200110","1111","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200111","1000","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200112","901","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200113","1156","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200201","867","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200202","825","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200203","763","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200204","750","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200205","826","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200206","842","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200207","851","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200208","848","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200209","860","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200210","851","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200211","834","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200212","856","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200213","830","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200301","854","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200302","907","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200303","941","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200304","983","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200305","1034","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200306","1067","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200307","1081","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200308","1090","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200309","1093","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200310","1102","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200311","1111","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200312","1114","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200313","1032","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200401","1101","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200402","1119","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200403","1135","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200404","1151","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200405","1164","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200406","1176","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200407","1213","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200408","1234","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200409","1240","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200410","1240","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200411","1262","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200412","1246","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200413","1192","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200501","1255","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200502","1276","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200503","1306","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200504","1334","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200505","1320","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200506","1355","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200507","1398","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200508","1436","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200509","1452","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200510","1479","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200511","1486","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200512","1470","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200513","1381","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200601","1473","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200602","1533","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200603","1551","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200604","1597","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200605","1635","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200606","1665","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200607","1681","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200608","1738","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200609","1739","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200610","1734","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200611","1706","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200612","1718","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200613","1649","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200701","1714","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200702","1736","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200703","1749","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200704","1750","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200705","1748","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200706","1771","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200707","1777","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200708","1804","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200709","1783","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200710","1762","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200711","1798","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200712","1811","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200713","1768","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200801","1749","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200802","1765","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200803","1797","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200804","1829","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200805","1863","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200806","1902","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200807","1932","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200808","1987","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200809","2014","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200810","1976","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200811","1935","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200812","1782","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200813","1879","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200901","1553","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200902","1320","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200903","1105","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200904","995","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200905","918","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200906","895","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200907","931","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200908","980","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200909","1009","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200910","1044","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200911","1107","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200912","1172","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","200913","1089","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201001","1267","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201002","1350","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201003","1419","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201004","1479","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201005","1513","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201006","1531","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201007","1573","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201008","1638","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201009","1655","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201010","1668","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201011","1683","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201012","1711","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201013","1546","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201101","1711","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201102","1718","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201103","1720","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201104","1790","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201105","1836","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201106","1863","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201107","1900","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201108","1957","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201109","1978","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201110","2017","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201111","2011","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201112","2003","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201113","1879","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201201","2003","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201202","1990","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201203","1979","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201204","1961","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201205","1977","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201206","1972","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201207","1944","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201208","1913","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201209","1859","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201210","1834","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201211","1809","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201212","1784","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201213","1919","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201301","1756","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201302","1762","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201303","1756","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201304","1755","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201305","1767","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201306","1761","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201307","1766","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201308","1781","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201309","1760","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201310","1744","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201311","1756","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201312","1771","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201313","1761","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201401","1769","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201402","1769","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201403","1803","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201404","1835","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201405","1859","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201406","1861","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201407","1876","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201408","1904","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201409","1930","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201410","1924","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201411","1925","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201412","1882","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201413","1862","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201501","1683","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201502","1348","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201503","1109","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201504","976","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201505","889","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201506","861","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201507","866","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201508","883","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201509","848","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201510","791","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201511","760","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201512","711","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201513","978","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201601","643","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201602","532","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201603","477","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201604","437","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201605","407","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201606","417","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201607","449","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201608","481","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201609","509","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201610","543","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201611","580","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201612","634","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201613","509","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
"OGNRPUS","201701","683","5","Crude Oil and Natural Gas Rotary Rigs in Operation, Total","Number of Rigs"
