"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"OGTWPUS","199502","1770","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199503","1735","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199504","1556","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199505","1660","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199506","1724","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199507","1709","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199508","1818","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199509","1911","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199510","1912","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199511","1722","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199512","1762","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199513","21144","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199601","1811","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199602","1641","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199603","1692","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199604","1700","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199605","1893","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199606","1772","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199607","1928","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199608","2106","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199609","1824","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199610","2196","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199611","2101","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199612","2089","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199613","22753","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199701","2104","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199702","2124","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199703","2135","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199704","2142","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199705","2326","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199706","2445","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199707","2520","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199708","2520","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199709","2665","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199710","2753","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199711","2450","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199712","2394","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199713","28578","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199801","2349","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199802","2039","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199803","2022","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199804","2046","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199805","2030","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199806","2099","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199807","2171","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199808","2051","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199809","1974","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199810","2017","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199811","1678","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199812","1606","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199813","24082","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199901","1451","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199902","1268","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199903","1310","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199904","1288","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199905","1385","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199906","1576","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199907","1603","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199908","1932","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199909","2008","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199910","2220","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199911","2301","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199912","2040","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","199913","20382","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200001","2080","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200002","2033","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200003","2201","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200004","2037","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200005","2331","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200006","2462","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200007","2588","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200008","3046","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200009","2679","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200010","2915","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200011","2466","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200012","2449","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200013","29287","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200101","2732","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200102","2426","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200103","2730","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200104","2768","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200105","3120","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200106","3343","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200107","3253","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200108","3511","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200109","3055","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200110","3396","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200111","2803","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200112","2421","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200113","35558","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200201","2446","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200202","2135","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200203","2116","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200204","2119","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200205","2291","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200206","2462","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200207","2464","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200208","2629","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200209","2238","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200210","2521","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200211","2297","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200212","2153","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200213","27871","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200301","2266","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200302","1987","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200303","2287","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200304","2597","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200305","2687","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200306","2803","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200307","2962","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200308","3169","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200309","3123","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200310","3311","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200311","2729","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200312","2912","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200313","32833","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200401","2566","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200402","2514","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200403","2911","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200404","2849","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200405","3063","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200406","3179","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200407","3220","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200408","3485","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200409","3585","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200410","3462","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200411","3081","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200412","3142","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200413","37057","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200501","3109","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200502","3084","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200503","3407","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200504","3549","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200505","3692","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200506","3897","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200507","3750","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200508","4204","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200509","3990","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200510","3925","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200511","3833","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200512","3582","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200513","44022","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200601","3992","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200602","3736","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200603","4227","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200604","3950","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200605","4305","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200606","4647","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200607","4291","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200608","4839","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200609","4352","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200610","4535","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200611","4446","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200612","4109","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200613","51429","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200701","4028","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200702","3658","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200703","4106","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200704","3855","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200705","4297","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200706","4430","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200707","4426","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200708","4759","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200709","4325","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200710","4843","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200711","4413","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200712","3931","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200713","51071","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200801","4144","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200802","4007","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200803","4175","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200804","4260","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200805","4424","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200806","4664","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200807","4891","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200808","4938","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200809","4892","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200810","5259","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200811","4562","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200812","4086","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200813","54302","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200901","4045","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200902","3386","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200903","3141","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200904","2553","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200905","2093","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200906","2500","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200907","2435","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200908","2667","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200909","2550","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200910","2567","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200911","2469","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200912","2397","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","200913","32803","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","201001","2558","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","201002","2293","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","201003","2734","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","201004","2778","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","201005","2986","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","201006","3188","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","201007","3473","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","201008","3404","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","201009","3218","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","201010","3527","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","201011","3294","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","201012","3158","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTWPUS","201013","36611","12","Crude Oil, Natural Gas, and Dry Wells Drilled, Total","Number of Wells"
"OGTFPUS","194913","135619","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","195013","157358","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","195113","172146","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","195213","184133","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","195313","194245","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","195413","208009","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","195513","226182","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","195613","233280","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","195713","217045","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","195813","193304","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","195913","200694","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","196013","192176","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","196113","189633","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","196213","194634","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","196313","182649","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","196413","187420","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","196513","174882","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","196613","162924","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","196713","141357","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","196813","144970","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","196913","157108","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197013","138556","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197113","127253","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197213","137831","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197301","11426","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197302","10108","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197303","11027","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197304","10005","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197305","11845","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197306","11253","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197307","11474","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197308","13108","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197309","11402","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197310","12569","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197311","12089","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197312","11917","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197313","138223","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197401","12015","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197402","10950","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197403","12805","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197404","13188","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197405","13147","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197406","12441","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197407","13830","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197408","12701","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197409","12661","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197410","13803","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197411","12600","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197412","13233","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197413","153374","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197501","14871","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197502","12309","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197503","14234","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197504","14177","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197505","14727","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197506","14458","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197507","15308","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197508","16012","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197509","15826","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197510","17310","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197511","15024","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197512","16238","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197513","180494","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197601","17592","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197602","14050","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197603","15622","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197604","14925","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197605","14206","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197606","15326","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197607","14884","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197608","16098","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197609","15861","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197610","16635","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197611","15852","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197612","15931","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197613","186982","13","Total Footage Drilled","Thousand Feet"
"OGTFPUS","197701","15984","13","Total Footage Drilled","Thousand Feet"
